ID,elevation,lat_mosart,lon_mosart,lat_tgw,lon_tgw
63,203.76444444444445,25.0625,-117.0625,25.055067,-117.05847
64,208.35111111111112,25.0625,-116.9375,25.077566,-116.94368
65,212.83555555555554,25.0625,-116.8125,25.099957,-116.82883
66,221.50222222222223,25.0625,-116.6875,25.01815,-116.68942
67,228.57777777777778,25.0625,-116.5625,25.04024,-116.574585
68,238.31555555555556,25.0625,-116.4375,25.062206,-116.45969
69,249.23555555555555,25.0625,-116.3125,25.08405,-116.34471
70,263.56444444444446,25.0625,-116.1875,25.105755,-116.22969
71,282.6177777777778,25.0625,-116.0625,25.023144,-116.090866
72,301.18666666666667,25.0625,-115.9375,25.044584,-115.97586
73,334.75555555555553,25.0625,-115.8125,25.065874,-115.860794
74,353.84,25.0625,-115.6875,25.087053,-115.74567
75,384.0622222222222,25.0625,-115.5625,25.003786,-115.60736
76,424.61333333333334,25.0625,-115.4375,25.045444,-115.377106
77,482.6622222222222,25.0625,-115.3125,25.06607,-115.26189
78,538.96,25.0625,-115.1875,25.086582,-115.14662
79,558.3422222222222,25.0625,-115.0625,25.10697,-115.031296
80,556.5733333333334,25.0625,-114.9375,25.022768,-114.89365
81,534.5466666666666,25.0625,-114.8125,25.042849,-114.77835
82,511.6088888888889,25.0625,-114.6875,25.062834,-114.662994
83,493.4266666666667,25.0625,-114.5625,25.082682,-114.54761
84,475.4577777777778,25.0625,-114.4375,25.102388,-114.432144
85,467.56444444444446,25.0625,-114.3125,25.017385,-114.29509
86,446.46666666666664,25.0625,-114.1875,25.036818,-114.17966
87,434.99555555555554,25.0625,-114.0625,25.056126,-114.06418
88,422.76,25.0625,-113.9375,25.075285,-113.948654
89,387.26222222222225,25.0625,-113.8125,25.094336,-113.83307
90,283.6311111111111,25.0625,-113.6875,25.008554,-113.69664
91,241.9911111111111,25.0625,-113.5625,25.02731,-113.581085
92,271.4711111111111,25.0625,-113.4375,25.04595,-113.465485
93,285.5111111111111,25.0625,-113.3125,25.06444,-113.34984
94,296.03555555555556,25.0625,-113.1875,25.082819,-113.23413
95,308.6488888888889,25.0625,-113.0625,25.101084,-113.11839
96,325.32444444444445,25.0625,-112.9375,25.01434,-112.982666
97,342.14666666666665,25.0625,-112.8125,25.03231,-112.86696
98,358.7111111111111,25.0625,-112.6875,25.067862,-112.63539
99,399.75555555555553,25.0625,-112.5625,25.085434,-112.51953
100,428.9377777777778,25.0625,-112.4375,25.102879,-112.403625
101,474.9511111111111,25.0625,-112.3125,25.120193,-112.28769
102,542.32,25.0625,-112.1875,25.032377,-112.15279
103,620.6888888888889,25.0625,-112.0625,25.049412,-112.03688
104,684.5288888888889,25.0625,-111.9375,25.066324,-111.92093
105,739.1644444444445,25.0625,-111.8125,25.083105,-111.80493
106,789.5022222222223,25.0625,-111.6875,25.099758,-111.68889
107,811.5822222222222,25.0625,-111.5625,25.01117,-111.55466
108,810.7066666666667,25.0625,-111.4375,25.027534,-111.43866
109,797.0311111111112,25.0625,-111.3125,25.04377,-111.32262
110,789.08,25.0625,-111.1875,25.059883,-111.20654
111,783.9422222222222,25.0625,-111.0625,25.07586,-111.09041
112,812.5022222222223,25.0625,-110.9375,25.091711,-110.97424
113,873.28,25.0625,-110.8125,25.107428,-110.85803
114,897.7111111111111,25.0625,-110.6875,25.017761,-110.72464
115,935.1111111111111,25.0625,-110.5625,25.033197,-110.60849
116,983.1333333333333,25.0625,-110.4375,25.048504,-110.492294
117,972.0577777777778,25.0625,-110.3125,25.078728,-110.259766
118,956.2177777777778,25.0625,-110.1875,25.093666,-110.14345
119,966.4666666666667,25.0625,-110.0625,25.108438,-110.027084
120,961.6311111111111,25.0625,-109.9375,25.0177,-109.89459
121,976.7466666666667,25.0625,-109.8125,25.032213,-109.77829
122,967.36,25.0625,-109.6875,25.046585,-109.66194
123,978.6711111111111,25.0625,-109.5625,25.060833,-109.54556
124,979.6533333333333,25.0625,-109.4375,25.074951,-109.42914
125,1048.4711111111112,25.0625,-109.3125,25.088932,-109.31268
126,1157.8933333333334,25.0625,-109.1875,25.102797,-109.19618
127,1267.9377777777777,25.0625,-109.0625,25.010986,-109.064575
128,1422.7155555555555,25.0625,-108.9375,25.024565,-108.94815
129,1602.7466666666667,25.0625,-108.8125,25.038013,-108.831696
130,1745.8844444444444,25.0625,-108.6875,25.051325,-108.71518
131,1872.3955555555556,25.0625,-108.5625,25.064507,-108.59865
132,1957.3466666666666,25.0625,-108.4375,25.077545,-108.48207
133,2006.2755555555555,25.0625,-108.3125,25.090475,-108.36546
134,2043.368888888889,25.0625,-108.1875,25.103262,-108.24881
135,1990.951111111111,25.0625,-108.0625,25.022781,-108.00168
136,1909.5422222222223,25.0625,-107.9375,25.03515,-107.88507
137,1817.4844444444445,25.0625,-107.8125,25.047405,-107.76842
138,1700.9555555555555,25.0625,-107.6875,25.05952,-107.65175
139,1622.0977777777778,25.0625,-107.5625,25.071508,-107.535034
140,1569.1466666666668,25.0625,-107.4375,25.083359,-107.418304
141,1515.808888888889,25.0625,-107.3125,25.095085,-107.30153
142,1499.2355555555555,25.0625,-107.1875,25.10667,-107.18472
143,1522.0444444444445,25.0625,-107.0625,25.012339,-107.05533
144,1550.4222222222222,25.0625,-106.9375,25.023655,-106.9386
145,1576.9155555555556,25.0625,-106.8125,25.03483,-106.82184
146,1618.2133333333334,25.0625,-106.6875,25.045881,-106.70505
147,1618.6355555555556,25.0625,-106.5625,25.056803,-106.58824
148,1597.5288888888888,25.0625,-106.4375,25.067587,-106.471405
149,1553.9244444444444,25.0625,-106.3125,25.078243,-106.35452
150,1488.4355555555555,25.0625,-106.1875,25.088747,-106.23761
151,1421.0177777777778,25.0625,-106.0625,25.09915,-106.12068
152,1367.1733333333334,25.0625,-105.9375,25.119532,-105.886734
153,1357.48,25.0625,-105.8125,25.023594,-105.75876
154,1361.3733333333332,25.0625,-105.6875,25.033436,-105.64188
155,1365.08,25.0625,-105.5625,25.043156,-105.52493
156,1371.7155555555555,25.0625,-105.4375,25.052746,-105.40799
157,1392.7244444444445,25.0625,-105.3125,25.062191,-105.291016
158,1396.9022222222222,25.0625,-105.1875,25.071508,-105.17401
159,1353.1955555555555,25.0625,-105.0625,25.080708,-105.05698
160,1335.151111111111,25.0625,-104.9375,25.089771,-104.93991
161,1328.871111111111,25.0625,-104.8125,25.098692,-104.822845
162,1311.5155555555555,25.0625,-104.6875,25.107489,-104.705734
163,1370.1555555555556,25.0625,-104.5625,25.010105,-104.57913
164,1388.9688888888888,25.0625,-104.4375,25.018616,-104.46211
165,1393.7422222222222,25.0625,-104.3125,25.026997,-104.34509
166,1444.7022222222222,25.0625,-104.1875,25.035246,-104.22803
167,1446.0711111111111,25.0625,-104.0625,25.043375,-104.11096
168,1441.3644444444444,25.0625,-103.9375,25.051367,-103.993866
169,1436.6577777777777,25.0625,-103.8125,25.066933,-103.75958
170,1391.7422222222222,25.0625,-103.6875,25.07452,-103.642426
171,1358.3111111111111,25.0625,-103.5625,25.081985,-103.52527
172,1302.36,25.0625,-103.4375,25.0893,-103.40805
173,1222.5555555555557,25.0625,-103.3125,25.096514,-103.29083
174,1172.1466666666668,25.0625,-103.1875,25.103556,-103.173584
175,1112.6933333333334,25.0625,-103.0625,25.110502,-103.056335
176,1056.2444444444445,25.0625,-102.9375,25.011116,-102.93161
177,989.48,25.0625,-102.8125,25.017761,-102.81445
178,913.9066666666666,25.0625,-102.6875,25.024292,-102.697296
179,838.8711111111111,25.0625,-102.5625,25.03067,-102.58008
180,771.9022222222222,25.0625,-102.4375,25.03692,-102.46289
181,711.8577777777778,25.0625,-102.3125,25.043053,-102.34567
182,664.8355555555555,25.0625,-102.1875,25.049036,-102.228424
183,631.2088888888889,25.0625,-102.0625,25.05489,-102.111145
184,600.6888888888889,25.0625,-101.9375,25.060614,-101.9939
185,579.5422222222222,25.0625,-101.8125,25.071678,-101.75928
186,567.9733333333334,25.0625,-101.6875,25.076992,-101.64197
187,557.9066666666666,25.0625,-101.5625,25.082191,-101.52466
188,558.7111111111111,25.0625,-101.4375,25.087252,-101.40729
189,567.3911111111111,25.0625,-101.3125,25.092184,-101.28992
190,570.2355555555556,25.0625,-101.1875,25.096977,-101.17255
191,580.5377777777778,25.0625,-101.0625,25.101643,-101.055176
192,596.8622222222223,25.0625,-100.9375,25.106178,-100.937775
193,611.0133333333333,25.0625,-100.8125,25.11057,-100.82034
194,629.3022222222222,25.0625,-100.6875,25.11484,-100.70294
195,651.6933333333334,25.0625,-100.5625,25.012653,-100.58099
196,664.08,25.0625,-100.4375,25.016642,-100.463715
197,674.0,25.0625,-100.3125,25.020493,-100.346375
198,683.8577777777778,25.0625,-100.1875,25.02423,-100.229065
199,684.4844444444444,25.0625,-100.0625,25.027822,-100.111755
200,687.3111111111111,25.0625,-99.9375,25.031271,-99.994385
201,682.9466666666667,25.0625,-99.8125,25.037802,-99.759674
202,673.0666666666667,25.0625,-99.6875,25.040854,-99.6423
203,658.7511111111111,25.0625,-99.5625,25.04379,-99.52493
204,637.1866666666666,25.0625,-99.4375,25.046585,-99.40753
205,608.1333333333333,25.0625,-99.3125,25.049255,-99.29016
206,573.24,25.0625,-99.1875,25.05177,-99.17276
207,541.2933333333333,25.0625,-99.0625,25.054167,-99.05536
208,518.5111111111111,25.0625,-98.9375,25.056435,-98.93793
209,494.25333333333333,25.0625,-98.8125,25.058565,-98.820496
210,470.5111111111111,25.0625,-98.6875,25.060574,-98.703094
211,450.05333333333334,25.0625,-98.5625,25.062431,-98.58566
212,416.61333333333334,25.0625,-98.4375,25.06416,-98.4682
213,380.67555555555555,25.0625,-98.3125,25.06575,-98.35077
214,340.1822222222222,25.0625,-98.1875,25.067219,-98.23334
215,265.46666666666664,25.0625,-98.0625,25.06855,-98.115875
216,172.64444444444445,25.0625,-97.9375,25.070818,-97.88098
217,55.81333333333333,25.0625,-97.8125,25.071754,-97.76352
218,2.991111111111111,25.0625,-97.6875,25.072546,-97.64606
219,3.008888888888889,25.0625,-97.5625,25.07321,-97.528595
220,3.008888888888889,25.0625,-97.4375,25.073748,-97.41113
221,3.017777777777778,25.0625,-97.3125,25.074139,-97.29367
222,3.0355555555555553,25.0625,-97.1875,25.074411,-97.17621
223,3.0355555555555553,25.0625,-97.0625,25.074547,-97.058716
224,3.0533333333333332,25.0625,-96.9375,25.074547,-96.941284
225,3.0533333333333332,25.0625,-96.8125,25.074411,-96.82379
226,3.0755555555555554,25.0625,-96.6875,25.074139,-96.70633
227,3.0755555555555554,25.0625,-96.5625,25.073748,-96.58887
228,3.102222222222222,25.0625,-96.4375,25.07321,-96.471405
229,3.1155555555555554,25.0625,-96.3125,25.072546,-96.35394
230,3.128888888888889,25.0625,-96.1875,25.071754,-96.23648
231,3.1466666666666665,25.0625,-96.0625,25.070818,-96.11902
232,3.1733333333333333,25.0625,-95.9375,25.06855,-95.884125
233,3.1866666666666665,25.0625,-95.8125,25.067219,-95.76666
234,3.2222222222222223,25.0625,-95.6875,25.06575,-95.64923
235,3.2711111111111113,25.0625,-95.5625,25.06416,-95.5318
236,3.3155555555555556,25.0625,-95.4375,25.062431,-95.41434
237,3.311111111111111,25.0625,-95.3125,25.060574,-95.296906
238,3.3377777777777777,25.0625,-95.1875,25.058565,-95.179504
239,3.4444444444444446,25.0625,-95.0625,25.056435,-95.06207
240,3.4444444444444446,25.0625,-94.9375,25.054167,-94.94464
241,3.4444444444444446,25.0625,-94.8125,25.05177,-94.82724
242,3.4444444444444446,25.0625,-94.6875,25.049255,-94.70984
243,3.528888888888889,25.0625,-94.5625,25.046585,-94.59247
244,3.5733333333333333,25.0625,-94.4375,25.04379,-94.47507
245,3.5733333333333333,25.0625,-94.3125,25.040854,-94.3577
246,3.582222222222222,25.0625,-94.1875,25.037802,-94.240326
247,3.6222222222222222,25.0625,-94.0625,25.031271,-94.005615
248,3.671111111111111,25.0625,-93.9375,25.027822,-93.888245
249,3.6933333333333334,25.0625,-93.8125,25.02423,-93.770935
250,3.7511111111111113,25.0625,-93.6875,25.020493,-93.653625
251,3.7866666666666666,25.0625,-93.5625,25.016642,-93.536285
252,3.7955555555555556,25.0625,-93.4375,25.012653,-93.41901
253,3.8355555555555556,25.0625,-93.3125,25.11484,-93.29706
254,3.7111111111111112,25.0625,-93.1875,25.11057,-93.17966
255,2.1733333333333333,25.0625,-93.0625,25.106178,-93.062225
256,1.1866666666666668,25.0625,-92.9375,25.101643,-92.944824
257,1.1155555555555556,25.0625,-92.8125,25.096977,-92.82745
258,1.048888888888889,25.0625,-92.6875,25.092184,-92.71008
259,0.9777777777777777,25.0625,-92.5625,25.087252,-92.59271
260,0.9111111111111111,25.0625,-92.4375,25.082191,-92.47534
261,0.84,25.0625,-92.3125,25.076992,-92.35803
262,0.7777777777777778,25.0625,-92.1875,25.071678,-92.24072
263,0.7466666666666667,25.0625,-92.0625,25.060614,-92.0061
264,0.7422222222222222,25.0625,-91.9375,25.05489,-91.888855
265,0.7333333333333333,25.0625,-91.8125,25.049036,-91.771576
266,0.7511111111111111,25.0625,-91.6875,25.043053,-91.65433
267,0.7466666666666667,25.0625,-91.5625,25.03692,-91.53711
268,0.7422222222222222,25.0625,-91.4375,25.03067,-91.41992
269,0.7466666666666667,25.0625,-91.3125,25.024292,-91.302704
270,0.7511111111111111,25.0625,-91.1875,25.017761,-91.18555
271,0.7688888888888888,25.0625,-91.0625,25.011116,-91.06839
272,0.7822222222222223,25.0625,-90.9375,25.110502,-90.943665
273,0.8533333333333334,25.0625,-90.8125,25.103556,-90.826416
274,0.9244444444444444,25.0625,-90.6875,25.096514,-90.70917
275,0.9644444444444444,25.0625,-90.5625,25.0893,-90.59195
276,1.0577777777777777,25.0625,-90.4375,25.081985,-90.47473
277,1.08,25.0625,-90.3125,25.07452,-90.357574
278,1.0844444444444445,25.0625,-90.1875,25.066933,-90.24042
279,1.0533333333333332,25.0625,-90.0625,25.051367,-90.006134
280,1.04,25.0625,-89.9375,25.043375,-89.88904
281,1.031111111111111,25.0625,-89.8125,25.035246,-89.77197
282,1.0666666666666667,25.0625,-89.6875,25.026997,-89.65491
283,1.1022222222222222,25.0625,-89.5625,25.018616,-89.5379
284,1.0933333333333333,25.0625,-89.4375,25.010105,-89.42087
285,1.0933333333333333,25.0625,-89.3125,25.107489,-89.29425
286,1.1422222222222222,25.0625,-89.1875,25.098692,-89.177155
287,1.1511111111111112,25.0625,-89.0625,25.089771,-89.06009
288,1.1644444444444444,25.0625,-88.9375,25.080708,-88.94302
289,1.1777777777777778,25.0625,-88.8125,25.071508,-88.82599
290,1.1955555555555555,25.0625,-88.6875,25.062191,-88.708984
291,1.208888888888889,25.0625,-88.5625,25.052746,-88.59201
292,1.2177777777777778,25.0625,-88.4375,25.043156,-88.47507
293,1.2355555555555555,25.0625,-88.3125,25.033436,-88.35812
294,1.2444444444444445,25.0625,-88.1875,25.023594,-88.24124
295,1.2444444444444445,25.0625,-88.0625,25.119532,-88.11328
296,1.2444444444444445,25.0625,-87.9375,25.09915,-87.87933
297,1.2444444444444445,25.0625,-87.8125,25.088747,-87.76239
298,1.2533333333333334,25.0625,-87.6875,25.078243,-87.64548
299,1.2577777777777779,25.0625,-87.5625,25.067587,-87.528595
300,1.2755555555555556,25.0625,-87.4375,25.056803,-87.41174
301,1.2666666666666666,25.0625,-87.3125,25.045881,-87.29495
302,1.271111111111111,25.0625,-87.1875,25.03483,-87.17816
303,1.2755555555555556,25.0625,-87.0625,25.023655,-87.0614
304,2.3866666666666667,25.0625,-86.9375,25.012339,-86.94467
305,3.7644444444444445,25.0625,-86.8125,25.10667,-86.81528
306,3.631111111111111,25.0625,-86.6875,25.095085,-86.69849
307,3.568888888888889,25.0625,-86.5625,25.083359,-86.581696
308,3.528888888888889,25.0625,-86.4375,25.071508,-86.464966
309,3.48,25.0625,-86.3125,25.05952,-86.34827
310,3.3466666666666667,25.0625,-86.1875,25.047405,-86.23157
311,3.2222222222222223,25.0625,-86.0625,25.03515,-86.11493
312,3.102222222222222,25.0625,-85.9375,25.022781,-85.99832
313,3.12,25.0625,-85.8125,25.103262,-85.75119
314,3.057777777777778,25.0625,-85.6875,25.090475,-85.63452
315,3.0444444444444443,25.0625,-85.5625,25.077545,-85.517944
316,3.097777777777778,25.0625,-85.4375,25.064507,-85.40137
317,3.1777777777777776,25.0625,-85.3125,25.051325,-85.28482
318,3.24,25.0625,-85.1875,25.038013,-85.168304
319,3.3022222222222224,25.0625,-85.0625,25.024565,-85.05185
320,3.3644444444444446,25.0625,-84.9375,25.010986,-84.935425
321,3.4044444444444446,25.0625,-84.8125,25.102797,-84.80383
322,3.488888888888889,25.0625,-84.6875,25.088932,-84.68732
323,3.533333333333333,25.0625,-84.5625,25.074951,-84.57086
324,3.6222222222222222,25.0625,-84.4375,25.060833,-84.45444
325,3.8133333333333335,25.0625,-84.3125,25.046585,-84.33807
326,4.062222222222222,25.0625,-84.1875,25.032213,-84.22171
327,4.368888888888889,25.0625,-84.0625,25.0177,-84.10541
328,4.573333333333333,25.0625,-83.9375,25.108438,-83.9729
329,4.604444444444445,25.0625,-83.8125,25.093666,-83.85657
330,4.702222222222222,25.0625,-83.6875,25.078728,-83.740234
331,4.831111111111111,25.0625,-83.5625,25.048504,-83.50769
332,5.084444444444444,25.0625,-83.4375,25.033197,-83.39151
333,5.293333333333333,25.0625,-83.3125,25.017761,-83.27536
334,5.302222222222222,25.0625,-83.1875,25.107428,-83.14197
335,5.311111111111111,25.0625,-83.0625,25.091711,-83.02576
336,5.3244444444444445,25.0625,-82.9375,25.07586,-82.90961
337,5.213333333333333,25.0625,-82.8125,25.059883,-82.79346
338,5.253333333333333,25.0625,-82.6875,25.04377,-82.67737
339,5.373333333333333,25.0625,-82.5625,25.027534,-82.56134
340,5.404444444444445,25.0625,-82.4375,25.01117,-82.44534
341,5.582222222222223,25.0625,-82.3125,25.099758,-82.3111
342,6.16,25.0625,-82.1875,25.083105,-82.19507
343,5.986666666666666,25.0625,-82.0625,25.066324,-82.07907
344,5.862222222222222,25.0625,-81.9375,25.049412,-81.963135
345,5.764444444444444,25.0625,-81.8125,25.032377,-81.84723
346,5.6755555555555555,25.0625,-81.6875,25.120193,-81.71231
347,5.506666666666667,25.0625,-81.5625,25.102879,-81.596375
348,5.297777777777778,25.0625,-81.4375,25.085434,-81.48047
349,5.004444444444444,25.0625,-81.3125,25.067862,-81.364624
350,4.431111111111111,25.0625,-81.1875,25.03231,-81.13306
351,4.2,25.0625,-81.0625,25.01434,-81.017334
352,4.862222222222222,25.0625,-80.9375,25.101084,-80.88159
353,4.026666666666666,25.0625,-80.8125,25.082819,-80.76587
354,2.897777777777778,25.0625,-80.6875,25.06444,-80.65015
355,3.0755555555555554,25.0625,-80.5625,25.04595,-80.534515
356,3.7066666666666666,25.0625,-80.4375,25.02731,-80.418915
357,4.053333333333334,25.0625,-80.3125,25.008554,-80.303345
358,4.608888888888889,25.0625,-80.1875,25.094336,-80.16693
359,4.92,25.0625,-80.0625,25.075285,-80.05133
360,5.0311111111111115,25.0625,-79.9375,25.056126,-79.93582
361,5.222222222222222,25.0625,-79.8125,25.036818,-79.82034
362,5.226666666666667,25.0625,-79.6875,25.017385,-79.704895
363,5.2444444444444445,25.0625,-79.5625,25.102388,-79.56787
364,5.368888888888889,25.0625,-79.4375,25.082682,-79.45239
365,5.328888888888889,25.0625,-79.3125,25.062834,-79.337006
366,4.831111111111111,25.0625,-79.1875,25.042849,-79.22165
367,4.835555555555556,25.0625,-79.0625,25.022768,-79.10635
368,4.475555555555555,25.0625,-78.9375,25.10697,-78.96869
369,4.204444444444444,25.0625,-78.8125,25.086582,-78.85339
370,4.28,25.0625,-78.6875,25.06607,-78.7381
371,4.32,25.0625,-78.5625,25.045444,-78.622894
372,4.435555555555555,25.0625,-78.4375,25.003786,-78.39264
373,4.568888888888889,25.0625,-78.3125,25.087053,-78.25433
374,5.551111111111111,25.0625,-78.1875,25.065874,-78.13922
375,9.511111111111111,25.0625,-78.0625,25.044584,-78.02414
376,9.71111111111111,25.0625,-77.9375,25.023144,-77.90912
377,9.382222222222222,25.0625,-77.8125,25.105755,-77.770325
378,6.986666666666666,25.0625,-77.6875,25.08405,-77.65527
379,7.333333333333333,25.0625,-77.5625,25.062206,-77.54031
380,7.337777777777778,25.0625,-77.4375,25.04024,-77.425415
381,7.297777777777778,25.0625,-77.3125,25.01815,-77.31058
382,6.973333333333334,25.0625,-77.1875,25.099957,-77.17117
383,6.782222222222222,25.0625,-77.0625,25.077566,-77.056335
384,6.297777777777778,25.0625,-76.9375,25.055067,-76.94153
385,7.604444444444445,25.0625,-76.8125,25.032446,-76.82678
386,9.315555555555555,25.0625,-76.6875,25.11361,-76.68689
387,13.284444444444444,25.0625,-76.5625,25.090694,-76.57214
388,12.79111111111111,25.0625,-76.4375,25.067642,-76.45746
389,12.511111111111111,25.0625,-76.3125,25.044487,-76.342834
390,12.511111111111111,25.0625,-76.1875,25.021183,-76.22827
391,12.511111111111111,25.0625,-76.0625,25.10152,-76.08783
392,12.511111111111111,25.0625,-75.9375,25.077955,-75.97327
393,12.511111111111111,25.0625,-75.8125,25.054255,-75.858765
394,12.511111111111111,25.0625,-75.6875,25.030418,-75.74432
395,12.511111111111111,25.0625,-75.5625,25.110119,-75.603424
396,12.511111111111111,25.0625,-75.4375,25.086008,-75.48898
397,12.511111111111111,25.0625,-75.3125,25.037397,-75.260315
398,12.511111111111111,25.0625,-75.1875,25.012913,-75.14606
399,12.511111111111111,25.0625,-75.0625,25.091787,-75.00461
400,12.511111111111111,25.0625,-74.9375,25.067015,-74.89038
401,12.511111111111111,25.0625,-74.8125,25.042118,-74.776184
402,12.511111111111111,25.0625,-74.6875,25.017105,-74.66208
403,12.511111111111111,25.0625,-74.5625,25.095304,-74.5202
404,12.511111111111111,25.0625,-74.4375,25.070013,-74.4061
405,12.511111111111111,25.0625,-74.3125,25.044584,-74.29205
406,12.511111111111111,25.0625,-74.1875,25.019026,-74.17807
407,12.511111111111111,25.0625,-74.0625,25.09657,-74.03577
408,12.511111111111111,25.0625,-73.9375,25.070715,-73.92178
409,12.511111111111111,25.0625,-73.8125,25.044762,-73.80789
410,12.511111111111111,25.0625,-73.6875,25.01867,-73.69406
411,12.511111111111111,25.0625,-73.5625,25.09555,-73.5513
412,12.511111111111111,25.0625,-73.4375,25.06918,-73.4375
413,12.511111111111111,25.0625,-73.3125,25.042692,-73.32373
414,12.511111111111111,25.0625,-73.1875,25.01608,-73.21008
415,12.511111111111111,25.0625,-73.0625,25.092285,-73.066864
416,12.511111111111111,25.0625,-72.9375,25.065382,-72.95322
417,12.511111111111111,25.0625,-72.8125,25.038368,-72.83963
418,12.511111111111111,25.0625,-72.6875,25.11406,-72.696045
419,12.511111111111111,25.0625,-72.5625,25.086746,-72.58249
420,12.511111111111111,25.0625,-72.4375,25.059317,-72.468994
421,12.511111111111111,25.0625,-72.3125,25.031763,-72.35559
422,12.511111111111111,25.0625,-72.1875,25.106792,-72.21161
423,12.511111111111111,25.0625,-72.0625,25.078953,-72.098206
424,12.511111111111111,25.0625,-71.9375,25.050991,-71.98486
425,12.511111111111111,25.0625,-71.8125,25.125494,-71.840515
426,12.511111111111111,25.0625,-71.6875,25.125494,-71.840515
427,12.511111111111111,25.0625,-71.5625,25.125494,-71.840515
428,12.511111111111111,25.0625,-71.4375,25.228125,-71.80936
429,12.511111111111111,25.0625,-71.3125,25.228125,-71.80936
430,12.511111111111111,25.0625,-71.1875,25.228125,-71.80936
431,12.511111111111111,25.0625,-71.0625,25.33079,-71.77811
432,12.511111111111111,25.0625,-70.9375,25.33079,-71.77811
433,12.511111111111111,25.0625,-70.8125,25.33079,-71.77811
434,12.511111111111111,25.0625,-70.6875,25.433468,-71.746765
